"",">=_4_H",">=_8_H",">=_16_H",">=_32_H",">=_1_Li",">=_2_Li",">=_1_B",">=_2_B",">=_4_B",">=_2_C",">=_4_C",">=_8_C",">=_16_C",">=_32_C",">=_1_N",">=_2_N",">=_4_N",">=_8_N",">=_1_O",">=_2_O",">=_4_O",">=_8_O",">=_16_O",">=_1_F",">=_2_F",">=_4_F",">=_1_Na",">=_2_Na",">=_1_Si",">=_2_Si",">=_1_P",">=_2_P",">=_4_P",">=_1_S",">=_2_S",">=_4_S",">=_8_S",">=_1_Cl",">=_2_Cl",">=_4_Cl",">=_8_Cl",">=_1_K",">=_2_K",">=_1_Br",">=_2_Br",">=_4_Br",">=_1_I",">=_2_I",">=_4_I",">=_1_Be",">=_1_Mg",">=_1_Al",">=_1_Ca",">=_1_Sc",">=_1_Ti",">=_1_V",">=_1_Cr",">=_1_Mn",">=_1_Fe",">=_1_Co",">=_1_Ni",">=_1_Cu",">=_1_Zn",">=_1_Ga",">=_1_Ge",">=_1_As",">=_1_Se",">=_1_Kr",">=_1_Rb",">=_1_Sr",">=_1_Y",">=_1_Zr",">=_1_Nb",">=_1_Mo",">=_1_Ru",">=_1_Rh",">=_1_Pd",">=_1_Ag",">=_1_Cd",">=_1_In",">=_1_Sn",">=_1_Sb",">=_1_Te",">=_1_Xe",">=_1_Cs",">=_1_Ba",">=_1_Lu",">=_1_Hf",">=_1_Ta",">=_1_W",">=_1_Re",">=_1_Os",">=_1_Ir",">=_1_Pt",">=_1_Au",">=_1_Hg",">=_1_Tl",">=_1_Pb",">=_1_Bi",">=_1_La",">=_1_Ce",">=_1_Pr",">=_1_Nd",">=_1_Pm",">=_1_Sm",">=_1_Eu",">=_1_Gd",">=_1_Tb",">=_1_Dy",">=_1_Ho",">=_1_Er",">=_1_Tm",">=_1_Yb",">=_1_Tc",">=_1_U",">=_1_any_ring_size_3",">=_1_saturated_or_aromatic_carbon-only_ring_size_3",">=_1_saturated_or_aromatic_nitrogen-containing_ring_size_3",">=_1_saturated_or_aromatic_heteroatom-containing_ring_size_3",">=_1_unsaturated_non-aromatic_carbon-only_ring_size_3",">=_1_unsaturated_non-aromatic_nitrogen-containing_ring_size_3",">=_1_unsaturated_non-aromatic_heteroatom-containing_ring_size_3",">=_2_any_ring_size_3",">=_2_saturated_or_aromatic_carbon-only_ring_size_3",">=_2_saturated_or_aromatic_nitrogen-containing_ring_size_3",">=_2_saturated_or_aromatic_heteroatom-containing_ring_size_3",">=_2_unsaturated_non-aromatic_carbon-only_ring_size_3",">=_2_unsaturated_non-aromatic_nitrogen-containing_ring_size_3",">=_2_unsaturated_non-aromatic_heteroatom-containing_ring_size_3",">=_1_any_ring_size_4",">=_1_saturated_or_aromatic_carbon-only_ring_size_4",">=_1_saturated_or_aromatic_nitrogen-containing_ring_size_4",">=_1_saturated_or_aromatic_heteroatom-containing_ring_size_4",">=_1_unsaturated_non-aromatic_carbon-only_ring_size_4",">=_1_unsaturated_non-aromatic_nitrogen-containing_ring_size_4",">=_1_unsaturated_non-aromatic_heteroatom-containing_ring_size_4",">=_2_any_ring_size_4",">=_2_saturated_or_aromatic_carbon-only_ring_size_4",">=_2_saturated_or_aromatic_nitrogen-containing_ring_size_4",">=_2_saturated_or_aromatic_heteroatom-containing_ring_size_4",">=_2_unsaturated_non-aromatic_carbon-only_ring_size_4",">=_2_unsaturated_non-aromatic_nitrogen-containing_ring_size_4",">=_2_unsaturated_non-aromatic_heteroatom-containing_ring_size_4",">=_1_any_ring_size_5",">=_1_saturated_or_aromatic_carbon-only_ring_size_5",">=_1_saturated_or_aromatic_nitrogen-containing_ring_size_5",">=_1_saturated_or_aromatic_heteroatom-containing_ring_size_5",">=_1_unsaturated_non-aromatic_carbon-only_ring_size_5",">=_1_unsaturated_non-aromatic_nitrogen-containing_ring_size_5",">=_1_unsaturated_non-aromatic_heteroatom-containing_ring_size_5",">=_2_any_ring_size_5",">=_2_saturated_or_aromatic_carbon-only_ring_size_5",">=_2_saturated_or_aromatic_nitrogen-containing_ring_size_5",">=_2_saturated_or_aromatic_heteroatom-containing_ring_size_5",">=_2_unsaturated_non-aromatic_carbon-only_ring_size_5",">=_2_unsaturated_non-aromatic_nitrogen-containing_ring_size_5",">=_2_unsaturated_non-aromatic_heteroatom-containing_ring_size_5",">=_3_any_ring_size_5",">=_3_saturated_or_aromatic_carbon-only_ring_size_5",">=_3_saturated_or_aromatic_nitrogen-containing_ring_size_5",">=_3_saturated_or_aromatic_heteroatom-containing_ring_size_5",">=_3_unsaturated_non-aromatic_carbon-only_ring_size_5",">=_3_unsaturated_non-aromatic_nitrogen-containing_ring_size_5",">=_3_unsaturated_non-aromatic_heteroatom-containing_ring_size_5",">=_4_any_ring_size_5",">=_4_saturated_or_aromatic_carbon-only_ring_size_5",">=_4_saturated_or_aromatic_nitrogen-containing_ring_size_5",">=_4_saturated_or_aromatic_heteroatom-containing_ring_size_5",">=_4_unsaturated_non-aromatic_carbon-only_ring_size_5",">=_4_unsaturated_non-aromatic_nitrogen-containing_ring_size_5",">=_4_unsaturated_non-aromatic_heteroatom-containing_ring_size_5",">=_5_any_ring_size_5",">=_5_saturated_or_aromatic_carbon-only_ring_size_5",">=_5_saturated_or_aromatic_nitrogen-containing_ring_size_5",">=_5_saturated_or_aromatic_heteroatom-containing_ring_size_5",">=_5_unsaturated_non-aromatic_carbon-only_ring_size_5",">=_5_unsaturated_non-aromatic_nitrogen-containing_ring_size_5",">=_5_unsaturated_non-aromatic_heteroatom-containing_ring_size_5",">=_1_any_ring_size_6",">=_1_saturated_or_aromatic_carbon-only_ring_size_6",">=_1_saturated_or_aromatic_nitrogen-containing_ring_size_6",">=_1_saturated_or_aromatic_heteroatom-containing_ring_size_6",">=_1_unsaturated_non-aromatic_carbon-only_ring_size_6",">=_1_unsaturated_non-aromatic_nitrogen-containing_ring_size_6",">=_1_unsaturated_non-aromatic_heteroatom-containing_ring_size_6",">=_2_any_ring_size_6",">=_2_saturated_or_aromatic_carbon-only_ring_size_6",">=_2_saturated_or_aromatic_nitrogen-containing_ring_size_6",">=_2_saturated_or_aromatic_heteroatom-containing_ring_size_6",">=_2_unsaturated_non-aromatic_carbon-only_ring_size_6",">=_2_unsaturated_non-aromatic_nitrogen-containing_ring_size_6",">=_2_unsaturated_non-aromatic_heteroatom-containing_ring_size_6",">=_3_any_ring_size_6",">=_3_saturated_or_aromatic_carbon-only_ring_size_6",">=_3_saturated_or_aromatic_nitrogen-containing_ring_size_6",">=_3_saturated_or_aromatic_heteroatom-containing_ring_size_6",">=_3_unsaturated_non-aromatic_carbon-only_ring_size_6",">=_3_unsaturated_non-aromatic_nitrogen-containing_ring_size_6",">=_3_unsaturated_non-aromatic_heteroatom-containing_ring_size_6",">=_4_any_ring_size_6",">=_4_saturated_or_aromatic_carbon-only_ring_size_6",">=_4_saturated_or_aromatic_nitrogen-containing_ring_size_6",">=_4_saturated_or_aromatic_heteroatom-containing_ring_size_6",">=_4_unsaturated_non-aromatic_carbon-only_ring_size_6",">=_4_unsaturated_non-aromatic_nitrogen-containing_ring_size_6",">=_4_unsaturated_non-aromatic_heteroatom-containing_ring_size_6",">=_5_any_ring_size_6",">=_5_saturated_or_aromatic_carbon-only_ring_size_6",">=_5_saturated_or_aromatic_nitrogen-containing_ring_size_6",">=_5_saturated_or_aromatic_heteroatom-containing_ring_size_6",">=_5_unsaturated_non-aromatic_carbon-only_ring_size_6",">=_5_unsaturated_non-aromatic_nitrogen-containing_ring_size_6",">=_5_unsaturated_non-aromatic_heteroatom-containing_ring_size_6",">=_1_any_ring_size_7",">=_1_saturated_or_aromatic_carbon-only_ring_size_7",">=_1_saturated_or_aromatic_nitrogen-containing_ring_size_7",">=_1_saturated_or_aromatic_heteroatom-containing_ring_size_7",">=_1_unsaturated_non-aromatic_carbon-only_ring_size_7",">=_1_unsaturated_non-aromatic_nitrogen-containing_ring_size_7",">=_1_unsaturated_non-aromatic_heteroatom-containing_ring_size_7",">=_2_any_ring_size_7",">=_2_saturated_or_aromatic_carbon-only_ring_size_7",">=_2_saturated_or_aromatic_nitrogen-containing_ring_size_7",">=_2_saturated_or_aromatic_heteroatom-containing_ring_size_7",">=_2_unsaturated_non-aromatic_carbon-only_ring_size_7",">=_2_unsaturated_non-aromatic_nitrogen-containing_ring_size_7",">=_2_unsaturated_non-aromatic_heteroatom-containing_ring_size_7",">=_1_any_ring_size_8",">=_1_saturated_or_aromatic_carbon-only_ring_size_8",">=_1_saturated_or_aromatic_nitrogen-containing_ring_size_8",">=_1_saturated_or_aromatic_heteroatom-containing_ring_size_8",">=_1_unsaturated_non-aromatic_carbon-only_ring_size_8",">=_1_unsaturated_non-aromatic_nitrogen-containing_ring_size_8",">=_1_unsaturated_non-aromatic_heteroatom-containing_ring_size_8",">=_2_any_ring_size_8",">=_2_saturated_or_aromatic_carbon-only_ring_size_8",">=_2_saturated_or_aromatic_nitrogen-containing_ring_size_8",">=_2_saturated_or_aromatic_heteroatom-containing_ring_size_8",">=_2_unsaturated_non-aromatic_carbon-only_ring_size_8",">=_2_unsaturated_non-aromatic_nitrogen-containing_ring_size_8",">=_2_unsaturated_non-aromatic_heteroatom-containing_ring_size_8",">=_1_any_ring_size_9",">=_1_saturated_or_aromatic_carbon-only_ring_size_9",">=_1_saturated_or_aromatic_nitrogen-containing_ring_size_9",">=_1_saturated_or_aromatic_heteroatom-containing_ring_size_9",">=_1_unsaturated_non-aromatic_carbon-only_ring_size_9",">=_1_unsaturated_non-aromatic_nitrogen-containing_ring_size_9",">=_1_unsaturated_non-aromatic_heteroatom-containing_ring_size_9",">=_1_any_ring_size_10",">=_1_saturated_or_aromatic_carbon-only_ring_size_10",">=_1_saturated_or_aromatic_nitrogen-containing_ring_size_10",">=_1_saturated_or_aromatic_heteroatom-containing_ring_size_10",">=_1_unsaturated_non-aromatic_carbon-only_ring_size_10",">=_1_unsaturated_non-aromatic_nitrogen-containing_ring_size_10",">=_1_unsaturated_non-aromatic_heteroatom-containing_ring_size_10",">=_1_aromatic_ring",">=_1_hetero-aromatic_ring",">=_2_aromatic_rings",">=_2_hetero-aromatic_rings",">=_3_aromatic_rings",">=_3_hetero-aromatic_rings",">=_4_aromatic_rings",">=_4_hetero-aromatic_rings","Li-H","Li-Li","Li-B","Li-C","Li-O","Li-F","Li-P","Li-S","Li-Cl","B-H","B-B","B-C","B-N","B-O","B-F","B-Si","B-P","B-S","B-Cl","B-Br","C-H","C-C","C-N","C-O","C-F","C-Na","C-Mg","C-Al","C-Si","C-P","C-S","C-Cl","C-As","C-Se","C-Br","C-I","N-H","N-N","N-O","N-F","N-Si","N-P","N-S","N-Cl","N-Br","O-H","O-O","O-Mg","O-Na","O-Al","O-Si","O-P","O-K","F-P","F-S","Al-H","Al-Cl","Si-H","Si-Si","Si-Cl","P-H","P-P","As-H","As-As","C(~Br)(~C)","C(~Br)(~C)(~C)","C(~Br)(~H)","C(~Br)(:C)","C(~Br)(:N)","C(~C)(~C)","C(~C)(~C)(~C)","C(~C)(~C)(~C)(~C)","C(~C)(~C)(~C)(~H)","C(~C)(~C)(~C)(~N)","C(~C)(~C)(~C)(~O)","C(~C)(~C)(~H)(~N)","C(~C)(~C)(~H)(~O)","C(~C)(~C)(~N)","C(~C)(~C)(~O)","C(~C)(~Cl)","C(~C)(~Cl)(~H)","C(~C)(~H)","C(~C)(~H)(~N)","C(~C)(~H)(~O)","C(~C)(~H)(~O)(~O)","C(~C)(~H)(~P)","C(~C)(~H)(~S)","C(~C)(~I)","C(~C)(~N)","C(~C)(~O)","C(~C)(~S)","C(~C)(~Si)","C(~C)(:C)","C(~C)(:C)(:C)","C(~C)(:C)(:N)","C(~C)(:N)","C(~C)(:N)(:N)","C(~Cl)(~Cl)","C(~Cl)(~H)","C(~Cl)(:C)","C(~F)(~F)","C(~F)(:C)","C(~H)(~N)","C(~H)(~O)","C(~H)(~O)(~O)","C(~H)(~S)","C(~H)(~Si)","C(~H)(:C)","C(~H)(:C)(:C)","C(~H)(:C)(:N)","C(~H)(:N)","C(~H)(~H)(~H)","C(~N)(~N)","C(~N)(:C)","C(~N)(:C)(:C)","C(~N)(:C)(:N)","C(~N)(:N)","C(~O)(~O)","C(~O)(:C)","C(~O)(:C)(:C)","C(~S)(:C)","C(:C)(:C)","C(:C)(:C)(:C)","C(:C)(:C)(:N)","C(:C)(:N)","C(:C)(:N)(:N)","C(:N)(:N)","N(~C)(~C)","N(~C)(~C)(~C)","N(~C)(~C)(~H)","N(~C)(~H)","N(~C)(~H)(~N)","N(~C)(~O)","N(~C)(:C)","N(~C)(:C)(:C)","N(~H)(~N)","N(~H)(:C)","N(~H)(:C)(:C)","N(~O)(~O)","N(~O)(:O)","N(:C)(:C)","N(:C)(:C)(:C)","O(~C)(~C)","O(~C)(~H)","O(~C)(~P)","O(~H)(~S)","O(:C)(:C)","P(~C)(~C)","P(~O)(~O)","S(~C)(~C)","S(~C)(~H)","S(~C)(~O)","Si(~C)(~C)","C=C","C","C=N","C","C=O","C=S","N=N","N=O","N=P","P=O","P=P","C(","C(","C(","C(-C)(-C)(=C)","C(-C)(-C)(=N)","C(-C)(-C)(=O)","C(-C)(-Cl)(=O)","C(-C)(-H)(=C)","C(-C)(-H)(=N)","C(-C)(-H)(=O)","C(-C)(-N)(=C)","C(-C)(-N)(=N)","C(-C)(-N)(=O)","C(-C)(-O)(=O)","C(-C)(=C)","C(-C)(=N)","C(-C)(=O)","C(-Cl)(=O)","C(-H)(-N)(=C)","C(-H)(=C)","C(-H)(=N)","C(-H)(=O)","C(-N)(=C)","C(-N)(=N)","C(-N)(=O)","C(-O)(=O)","N(-C)(=C)","N(-C)(=O)","N(-O)(=O)","P(-O)(=O)","S(-C)(=O)","S(-O)(=O)","S(=O)(=O)","C-C-C","O-C-C=N","O-C-C=O","N:C-S-[","N-C-C=C","O=S-C-C","N","C=N-N-C","O=S-C-N","S-S-C:C","C:C-C=C","S:C:C:C","C:N:C-C","S-C:N:C","S:C:C:N","S-C=N-C","C-O-C=C","N-N-C:C","S-C=N-[","S-C-S-C","C:S:C-C","O-S-C:C","C:N-C:C","N-S-C:C","N-C:N:C","N:C:C:N","N-C:N:N","N-C=N-C","N-C=N-[","N-C-S-C","C-C-C=C","C-N:C-[","N-C:O:C","O=C-C:C","O=C-C:N","C-N-C:C","N:N-C-[","O-C:C:N","O-C=C-C","N-C:C:N","C-S-C:C","Cl-C:C-C","N-C=C-[","Cl-C:C-[","N:C:N-C","Cl-C:C-O","C-C:N:C","C-C-S-C","S=C-N-C","Br-C:C-C","[","S=C-N-[","C-[As]-O-[","S:C:C-[","O-N-C-C","N-N-C-C","[","N-N-C-N","O=C-N-N","N=C-N-C","C=C-C:C","C:N-C-[","C-N-N-[","N:C:C-C","C-C=C-C","[As]-C:C-[","Cl-C:C-Cl","C:C:N-[","[","Cl-C-C-Cl","N:C-C:C","S-C:C-C","S-C:C-[","S-C:C-N","S-C:C-O","O=C-C-C","O=C-C-N","O=C-C-O","N=C-C-C","N=C-C-[","C-N-C-[","O-C:C-C","O-C:C-[","O-C:C-N","O-C:C-O","N-C:C-C","N-C:C-[","N-C:C-N","O-C-C:C","N-C-C:C","Cl-C-C-C","Cl-C-C-O","C:C-C:C","O=C-C=C","Br-C-C-C","N=C-C=C","C=C-C-C","N:C-O-[","O=N-C:C","O-C-N-[","N-C-N-C","Cl-C-C=O","Br-C-C=O","O-C-O-C","C=C-C=C","C:C-O-C","O-C-C-N","O-C-C-O","N","N-C-C-N","C:C-C-C","[","N:C:N:C","O-C-C=C","O-C-C:C-C","O-C-C:C-O","N=C-C:C-[","C:C-N-C:C","C-C:C-C:C","O=C-C-C-C","O=C-C-C-N","O=C-C-C-O","C-C-C-C-C","Cl-C:C-O-C","C:C-C=C-C","C-C:C-N-C","C-S-C-C-C","N-C:C-O-[","O=C-C-C=O","C-C:C-O-C","C-C:C-O-[","Cl-C-C-C-C","N-C-C-C-C","N-C-C-C-N","C-O-C-C=C","C:C-C-C-C","N=C-N-C-C","O=C-C-C:C","Cl-C:C:C-C","[","N-C:C:C-C","N-C:C:C-N","O=C-C-N-C","C-C:C:C-C","C-O-C-C:C","O=C-C-O-C","O-C:C-C-C","N-C-C-C:C","C-C-C-C:C","Cl-C-C-N-C","C-O-C-O-C","N-C-C-N-C","N-C-O-C-C","C-N-C-C-C","C-C-O-C-C","N-C-C-O-C","C:C:N:N:C","C-C-C-O-[","C:C-C-C:C","O-C-C=C-C","C:C-O-C-C","N-C:C:C:N","O=C-O-C:C","O=C-C:C-C","O=C-C:C-N","O=C-C:C-O","C-O-C:C-C","O=[As]-C:C:C","C-N-C-C:C","S-C:C:C-N","O-C:C-O-C","O-C:C-O-[","C-C-O-C:C","N-C-C:C-C","C-C-C:C-C","N-N-C-N-[","C-N-C-N-C","O-C-C-C-C","O-C-C-C-N","O-C-C-C-O","C=C-C-C-C","O-C-C-C=C","O-C-C-C=O","[","C-C=N-N-C","O=C-N-C-C","O=C-N-C-[","O=C-N-C-N","O=N-C:C-N","O=N-C:C-O","O=C-N-C=O","O-C:C:C-C","O-C:C:C-N","O-C:C:C-O","N-C-N-C-C","O-C-C-C:C","C-C-N-C-C","C-N-C:C-C","C-C-S-C-C","O-C-C-N-C","C-C=C-C-C","O-C-O-C-C","O-C-C-O-C","O-C-C-O-[","C-C=C-C=C","N-C:C-C-C","C=C-C-O-C","C=C-C-O-[","C-C:C-C-C","Cl-C:C-C=O","Br-C:C:C-C","O=C-C=C-C","O=C-C=C-[","O=C-C=C-N","N-C-N-C:C","Br-C-C-C:C","N","C-C=C-C:C","C-C-C=C-C","C-C-C-C-C-C","O-C-C-C-C-C","O-C-C-C-C-O","O-C-C-C-C-N","N-C-C-C-C-C","O=C-C-C-C-C","O=C-C-C-C-N","O=C-C-C-C-O","O=C-C-C-C=O","C-C-C-C-C-C-C","O-C-C-C-C-C-C","O-C-C-C-C-C-O","O-C-C-C-C-C-N","O=C-C-C-C-C-C","O=C-C-C-C-C-O","O=C-C-C-C-C=O","O=C-C-C-C-C-N","C-C-C-C-C-C-C-C","C-C-C-C-C-C(C)-C","O-C-C-C-C-C-C-C","O-C-C-C-C-C(C)-C","O-C-C-C-C-C-O-C","O-C-C-C-C-C(O)-C","O-C-C-C-C-C-N-C","O-C-C-C-C-C(N)-C","O=C-C-C-C-C-C-C","O=C-C-C-C-C(O)-C","O=C-C-C-C-C(=O)-C","O=C-C-C-C-C(N)-C","C-C(C)-C-C","C-C(C)-C-C-C","C-C-C(C)-C-C","C-C(C)(C)-C-C","C-C(C)-C(C)-C","Cc1ccc(C)cc1","Cc1ccc(O)cc1","Cc1ccc(S)cc1","Cc1ccc(N)cc1","Cc1ccc(Cl)cc1","Cc1ccc(Br)cc1","Oc1ccc(O)cc1","Oc1ccc(S)cc1","Oc1ccc(N)cc1","Oc1ccc(Cl)cc1","Oc1ccc(Br)cc1","Sc1ccc(S)cc1","Sc1ccc(N)cc1","Sc1ccc(Cl)cc1","Sc1ccc(Br)cc1","Nc1ccc(N)cc1","Nc1ccc(Cl)cc1","Nc1ccc(Br)cc1","Clc1ccc(Cl)cc1","Clc1ccc(Br)cc1","Brc1ccc(Br)cc1","Cc1cc(C)ccc1","Cc1cc(O)ccc1","Cc1cc(S)ccc1","Cc1cc(N)ccc1","Cc1cc(Cl)ccc1","Cc1cc(Br)ccc1","Oc1cc(O)ccc1","Oc1cc(S)ccc1","Oc1cc(N)ccc1","Oc1cc(Cl)ccc1","Oc1cc(Br)ccc1","Sc1cc(S)ccc1","Sc1cc(N)ccc1","Sc1cc(Cl)ccc1","Sc1cc(Br)ccc1","Nc1cc(N)ccc1","Nc1cc(Cl)ccc1","Nc1cc(Br)ccc1","Clc1cc(Cl)ccc1","Clc1cc(Br)ccc1","Brc1cc(Br)ccc1","Cc1c(C)cccc1","Cc1c(O)cccc1","Cc1c(S)cccc1","Cc1c(N)cccc1","Cc1c(Cl)cccc1","Cc1c(Br)cccc1","Oc1c(O)cccc1","Oc1c(S)cccc1","Oc1c(N)cccc1","Oc1c(Cl)cccc1","Oc1c(Br)cccc1","Sc1c(S)cccc1","Sc1c(N)cccc1","Sc1c(Cl)cccc1","Sc1c(Br)cccc1","Nc1c(N)cccc1","Nc1c(Cl)cccc1","Nc1c(Br)cccc1","Clc1c(Cl)cccc1","Clc1c(Br)cccc1","Brc1c(Br)cccc1","CC1CCC(C)CC1","CC1CCC(O)CC1","CC1CCC(S)CC1","CC1CCC(N)CC1","CC1CCC(Cl)CC1","CC1CCC(Br)CC1","OC1CCC(O)CC1","OC1CCC(S)CC1","OC1CCC(N)CC1","OC1CCC(Cl)CC1","OC1CCC(Br)CC1","SC1CCC(S)CC1","SC1CCC(N)CC1","SC1CCC(Cl)CC1","SC1CCC(Br)CC1","NC1CCC(N)CC1","NC1CCC(Cl)CC1","NC1CCC(Br)CC1","ClC1CCC(Cl)CC1","ClC1CCC(Br)CC1","BrC1CCC(Br)CC1","CC1CC(C)CCC1","CC1CC(O)CCC1","CC1CC(S)CCC1","CC1CC(N)CCC1","CC1CC(Cl)CCC1","CC1CC(Br)CCC1","OC1CC(O)CCC1","OC1CC(S)CCC1","OC1CC(N)CCC1","OC1CC(Cl)CCC1","OC1CC(Br)CCC1","SC1CC(S)CCC1","SC1CC(N)CCC1","SC1CC(Cl)CCC1","SC1CC(Br)CCC1","NC1CC(N)CCC1","NC1CC(Cl)CCC1","NC1CC(Br)CCC1","ClC1CC(Cl)CCC1","ClC1CC(Br)CCC1","BrC1CC(Br)CCC1","CC1C(C)CCCC1","CC1C(O)CCCC1","CC1C(S)CCCC1","CC1C(N)CCCC1","CC1C(Cl)CCCC1","CC1C(Br)CCCC1","OC1C(O)CCCC1","OC1C(S)CCCC1","OC1C(N)CCCC1","OC1C(Cl)CCCC1","OC1C(Br)CCCC1","SC1C(S)CCCC1","SC1C(N)CCCC1","SC1C(Cl)CCCC1","SC1C(Br)CCCC1","NC1C(N)CCCC1","NC1C(Cl)CCCC1","NC1C(Br)CCCC1","ClC1C(Cl)CCCC1","ClC1C(Br)CCCC1","BrC1C(Br)CCCC1","CC1CC(C)CC1","CC1CC(O)CC1","CC1CC(S)CC1","CC1CC(N)CC1","CC1CC(Cl)CC1","CC1CC(Br)CC1","OC1CC(O)CC1","OC1CC(S)CC1","OC1CC(N)CC1","OC1CC(Cl)CC1","OC1CC(Br)CC1","SC1CC(S)CC1","SC1CC(N)CC1","SC1CC(Cl)CC1","SC1CC(Br)CC1","NC1CC(N)CC1","NC1CC(Cl)CC1","NC1CC(Br)CC1","ClC1CC(Cl)CC1","ClC1CC(Br)CC1","BrC1CC(Br)CC1","CC1C(C)CCC1","CC1C(O)CCC1","CC1C(S)CCC1","CC1C(N)CCC1","CC1C(Cl)CCC1","CC1C(Br)CCC1","OC1C(O)CCC1","OC1C(S)CCC1","OC1C(N)CCC1","OC1C(Cl)CCC1","OC1C(Br)CCC1","SC1C(S)CCC1","SC1C(N)CCC1","SC1C(Cl)CCC1","SC1C(Br)CCC1","NC1C(N)CCC1","NC1C(Cl)CC1","NC1C(Br)CCC1","ClC1C(Cl)CCC1","ClC1C(Br)CCC1","BrC1C(Br)CCC1"
"119",1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
